Host Name,IP Address,Temperature (F),Timestamp,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:29:21,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:29:22,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:29:23,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:29:23,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:29:24,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:29:24,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:29:25,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:29:25,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:29:26,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:29:26,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:29:27,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:29:27,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:29:28,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:29:29,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:29:29,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:29:30,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:29:30,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:29:31,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:29:31,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:29:32,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:29:32,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:29:33,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:29:33,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:29:34,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:34:35,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:34:35,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:34:36,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:34:36,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:34:37,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:34:37,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:34:38,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:34:38,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:34:39,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:34:39,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:34:40,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:34:40,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:34:41,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:34:41,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:34:42,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:34:42,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:34:43,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:34:44,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:34:44,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:34:45,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:34:45,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:34:46,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:34:46,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:34:47,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:34:47,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:34:48,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:34:48,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:34:49,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:34:49,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:34:50,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:34:51,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:34:51,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:39:52,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:39:52,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:39:53,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:39:53,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:39:54,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:39:55,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:39:55,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:39:56,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:39:56,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:39:57,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:39:57,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:39:58,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:39:58,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:39:59,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:39:59,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:40:00,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:40:01,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:40:01,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:40:02,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:40:02,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:40:03,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:40:03,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:40:04,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:40:05,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:40:05,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:40:06,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:40:06,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:40:07,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:40:07,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:40:08,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:40:08,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:40:09,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:45:09,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:45:10,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:45:10,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:45:11,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:45:12,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:45:12,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:45:13,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:45:13,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:45:14,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:45:14,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:45:15,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:45:15,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:45:16,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:45:16,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:45:17,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:45:17,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:45:18,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:45:18,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:45:19,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:45:19,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:45:20,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:45:21,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:45:21,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:45:22,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:45:22,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:45:23,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:45:23,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:45:24,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:45:24,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:45:25,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:45:25,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:45:26,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:50:27,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:50:27,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:50:28,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:50:28,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:50:29,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:50:29,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:50:30,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:50:30,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:50:31,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:50:31,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:50:32,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:50:33,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:50:33,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:50:34,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:50:34,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:50:35,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:50:35,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:50:36,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:50:36,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:50:37,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:50:37,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:50:38,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:50:38,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:50:39,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:50:39,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:50:40,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:50:41,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:50:41,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:50:42,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:50:42,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:50:43,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:50:43,,,
Bay01_Proj1,10.51.0.19,77,2024-09-09 08:55:44,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 08:55:44,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 08:55:45,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 08:55:45,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 08:55:46,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 08:55:47,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 08:55:47,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 08:55:48,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 08:55:48,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 08:55:49,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 08:55:49,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 08:55:50,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 08:55:50,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 08:55:51,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 08:55:51,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 08:55:52,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 08:55:52,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 08:55:53,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 08:55:54,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 08:55:54,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 08:55:55,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 08:55:55,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 08:55:56,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 08:55:56,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 08:55:57,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 08:55:57,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 08:55:58,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 08:55:58,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 08:55:59,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 08:55:59,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 08:56:00,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 08:56:01,,,
Bay08_Proj1,10.51.0.19,77,2024-09-09 09:01:01,,,
Bay01_Proj2,10.51.0.20,78.8,2024-09-09 09:01:02,,,
Bay01_Proj3,10.51.0.21,80.6,2024-09-09 09:01:02,,,
Bay01_Proj4,10.51.0.22,86,2024-09-09 09:01:03,,,
Bay02_Proj1,10.51.0.33,69.8,2024-09-09 09:01:04,,,
Bay02_Proj2,10.51.0.34,68,2024-09-09 09:01:04,,,
Bay02_Proj3,10.51.0.35,71.6,2024-09-09 09:01:05,,,
Bay02_Proj4,10.51.0.36,75.2,2024-09-09 09:01:05,,,
Bay03_Proj1,10.51.0.47,66.2,2024-09-09 09:01:06,,,
Bay03_Proj2,10.51.0.48,78.8,2024-09-09 09:01:06,,,
Bay03_Proj3,10.51.0.49,64.4,2024-09-09 09:01:07,,,
Bay03_Proj4,10.51.0.50,71.6,2024-09-09 09:01:07,,,
Bay04_Proj1,10.51.0.61,66.2,2024-09-09 09:01:08,,,
Bay04_Proj2,10.51.0.62,69.8,2024-09-09 09:01:08,,,
Bay04_Proj3,10.51.0.63,71.6,2024-09-09 09:01:09,,,
Bay04_Proj4,10.51.0.64,69.8,2024-09-09 09:01:09,,,
Bay05_Proj1,10.51.0.75,73.4,2024-09-09 09:01:10,,,
Bay05_Proj2,10.51.0.76,77,2024-09-09 09:01:10,,,
Bay05_Proj3,10.51.0.77,69.8,2024-09-09 09:01:11,,,
Bay05_Proj4,10.51.0.78,75.2,2024-09-09 09:01:11,,,
Bay06_Proj1,10.51.0.89,66.2,2024-09-09 09:01:12,,,
Bay06_Proj2,10.51.0.90,73.4,2024-09-09 09:01:13,,,
Bay06_Proj3,10.51.0.91,69.8,2024-09-09 09:01:13,,,
Bay06_Proj4,10.51.0.92,69.8,2024-09-09 09:01:14,,,
Bay07_Proj1,10.51.0.103,64.4,2024-09-09 09:01:14,,,
Bay07_Proj2,10.51.0.104,68,2024-09-09 09:01:15,,,
Bay07_Proj3,10.51.0.105,68,2024-09-09 09:01:15,,,
Bay07_Proj4,10.51.0.106,73.4,2024-09-09 09:01:16,,,
Bay08_Proj1,10.51.0.117,62.6,2024-09-09 09:01:16,,,
Bay08_Proj2,10.51.0.118,78.8,2024-09-09 09:01:17,,,
Bay08_Proj3,10.51.0.119,68,2024-09-09 09:01:17,,,
Bay08_Proj4,10.51.0.120,64.4,2024-09-09 09:01:18,,,
